gene,disease,module_id,module_degree,global_degree,module_size,species,node_conservation,BSR,mod_deg_norm,mod_z_score
PRKCI,PD,8,1,2,127,mouse,0.8547854785478548,0.9791833466773419,0.007936507936507936,-0.034469749925080624
PRKCI,PD,8,1,2,127,yeast,0.4719471947194719,0.23618895116092875,0.007936507936507936,-0.034469749925080624
PRKCI,PD,8,1,2,127,fly,0.6864686468646864,0.6621297037630104,0.007936507936507936,-0.034469749925080624
NAA15,PD,8,2,2,127,mouse,0.8547854785478548,0.9843575418994414,0.015873015873015872,0.1062325160780936
NAA15,PD,8,2,2,127,yeast,0.4719471947194719,0.1770949720670391,0.015873015873015872,0.1062325160780936
NAA15,PD,8,2,2,127,fly,0.6864686468646864,0.5229050279329609,0.015873015873015872,0.1062325160780936
EIF3J,PD,8,2,2,127,mouse,0.8547854785478548,0.9724950884086444,0.015873015873015872,0.1062325160780936
EIF3J,PD,8,2,2,127,yeast,0.4719471947194719,0.08330058939096267,0.015873015873015872,0.1062325160780936
EIF3J,PD,8,2,2,127,fly,0.6864686468646864,0.275049115913556,0.015873015873015872,0.1062325160780936
TBC1D5,PD,8,1,1,127,mouse,0.8547854785478548,0.8422330097087378,0.007936507936507936,-0.034469749925080624
TBC1D5,PD,8,1,1,127,yeast,0.4719471947194719,0.03549757281553398,0.007936507936507936,-0.034469749925080624
TBC1D5,PD,8,1,1,127,fly,0.6864686468646864,0.1650485436893204,0.007936507936507936,-0.034469749925080624
TBC1D24,PD,8,1,1,127,mouse,0.8547854785478548,0.9276485788113695,0.007936507936507936,-0.034469749925080624
TBC1D24,PD,8,1,1,127,yeast,0.4719471947194719,0.04375538329026701,0.007936507936507936,-0.034469749925080624
TBC1D24,PD,8,1,1,127,fly,0.6864686468646864,0.2239448751076658,0.007936507936507936,-0.034469749925080624
FEN1,PD,8,1,1,127,mouse,0.8547854785478548,0.969309462915601,0.007936507936507936,-0.034469749925080624
FEN1,PD,8,1,1,127,yeast,0.4719471947194719,0.5549872122762148,0.007936507936507936,-0.034469749925080624
FEN1,PD,8,1,1,127,fly,0.6864686468646864,0.6304347826086957,0.007936507936507936,-0.034469749925080624
TLE3,PD,9,1,1,6,mouse,0.8991596638655462,0.9790511398644486,0.2,1.4042687468831443
TLE3,PD,9,1,1,6,yeast,0.3949579831932773,0.04510166358595194,0.2,1.4042687468831443
TLE3,PD,9,1,1,6,fly,0.6638655462184874,0.5200246457178065,0.2,1.4042687468831443
AES,PD,9,1,1,6,mouse,0.8991596638655462,0.0,0.2,1.4042687468831443
AES,PD,9,1,1,6,yeast,0.3949579831932773,0.0,0.2,1.4042687468831443
AES,PD,9,1,1,6,fly,0.6638655462184874,0.0,0.2,1.4042687468831443
TLE1,PD,9,1,1,6,mouse,0.8991596638655462,0.9736677115987461,0.2,1.4042687468831443
TLE1,PD,9,1,1,6,yeast,0.3949579831932773,0.046144200626959245,0.2,1.4042687468831443
TLE1,PD,9,1,1,6,fly,0.6638655462184874,0.41379310344827586,0.2,1.4042687468831443
TLE4,PD,9,1,1,6,mouse,0.8991596638655462,0.9975031210986267,0.2,1.4042687468831443
TLE4,PD,9,1,1,6,yeast,0.3949579831932773,0.045443196004993754,0.2,1.4042687468831443
TLE4,PD,9,1,1,6,fly,0.6638655462184874,0.4188514357053683,0.2,1.4042687468831443
UBN2,PD,9,1,1,6,mouse,0.8991596638655462,0.7835354649026093,0.2,1.4042687468831443
UBN2,PD,9,1,1,6,yeast,0.3949579831932773,0.011760382212421904,0.2,1.4042687468831443
UBN2,PD,9,1,1,6,fly,0.6638655462184874,0.03197353914002205,0.2,1.4042687468831443
EN1,PD,9,5,5,6,mouse,0.8991596638655462,0.5758354755784062,1.0,8.306090922700626
EN1,PD,9,5,5,6,yeast,0.3949579831932773,0.0544987146529563,1.0,8.306090922700626
EN1,PD,9,5,5,6,fly,0.6638655462184874,0.2377892030848329,1.0,8.306090922700626
NIPSNAP1,PD,10,1,2,168,mouse,0.9223744292237442,0.9478114478114478,0.005988023952095809,-0.1456529016676487
NIPSNAP1,PD,10,1,2,168,yeast,0.3835616438356164,0.05117845117845118,0.005988023952095809,-0.1456529016676487
NIPSNAP1,PD,10,1,2,168,fly,0.593607305936073,0.43434343434343436,0.005988023952095809,-0.1456529016676487
EFCAB6,PD,10,1,1,168,mouse,0.9223744292237442,0.6502871729419273,0.005988023952095809,-0.1456529016676487
EFCAB6,PD,10,1,1,168,yeast,0.3835616438356164,0.012763241863433313,0.005988023952095809,-0.1456529016676487
EFCAB6,PD,10,1,1,168,fly,0.593607305936073,0.015124441608168475,0.005988023952095809,-0.1456529016676487
APOL2,PD,10,1,1,168,mouse,0.9223744292237442,0.2720348204570185,0.005988023952095809,-0.1456529016676487
APOL2,PD,10,1,1,168,yeast,0.3835616438356164,0.029270946681175188,0.005988023952095809,-0.1456529016676487
APOL2,PD,10,1,1,168,fly,0.593607305936073,0.03601741022850925,0.005988023952095809,-0.1456529016676487
IGHG1,PD,10,1,1,168,mouse,0.9223744292237442,0.6837606837606838,0.005988023952095809,-0.1456529016676487
IGHG1,PD,10,1,1,168,yeast,0.3835616438356164,0.037606837606837605,0.005988023952095809,-0.1456529016676487
IGHG1,PD,10,1,1,168,fly,0.593607305936073,0.04700854700854701,0.005988023952095809,-0.1456529016676487
UBXN2A,PD,10,1,1,168,mouse,0.9223744292237442,0.8528301886792453,0.005988023952095809,-0.1456529016676487
UBXN2A,PD,10,1,1,168,yeast,0.3835616438356164,0.16792452830188678,0.005988023952095809,-0.1456529016676487
UBXN2A,PD,10,1,1,168,fly,0.593607305936073,0.2188679245283019,0.005988023952095809,-0.1456529016676487
EGFR,PD,10,3,13,168,mouse,0.9223744292237442,0.9005152596115735,0.017964071856287425,0.04729159352958962
EGFR,PD,10,3,13,168,yeast,0.3835616438356164,0.03602853745541023,0.017964071856287425,0.04729159352958962
EGFR,PD,10,3,13,168,fly,0.593607305936073,0.17717003567181927,0.017964071856287425,0.04729159352958962
AKT2,PD,10,1,2,168,mouse,0.9223744292237442,0.9810756972111554,0.005988023952095809,-0.1456529016676487
AKT2,PD,10,1,2,168,yeast,0.3835616438356164,0.31175298804780877,0.005988023952095809,-0.1456529016676487
AKT2,PD,10,1,2,168,fly,0.593607305936073,0.6294820717131474,0.005988023952095809,-0.1456529016676487
KRTAP10-7,PD,10,1,1,168,mouse,0.9223744292237442,0.22690437601296595,0.005988023952095809,-0.1456529016676487
KRTAP10-7,PD,10,1,1,168,yeast,0.3835616438356164,0.046191247974068074,0.005988023952095809,-0.1456529016676487
KRTAP10-7,PD,10,1,1,168,fly,0.593607305936073,0.05121555915721232,0.005988023952095809,-0.1456529016676487
TRAP1,PD,10,2,2,168,mouse,0.9223744292237442,0.8804123711340206,0.011976047904191617,-0.04918065406902951
TRAP1,PD,10,2,2,168,yeast,0.3835616438356164,0.15395189003436427,0.011976047904191617,-0.04918065406902951
TRAP1,PD,10,2,2,168,fly,0.593607305936073,0.4735395189003436,0.011976047904191617,-0.04918065406902951
PRCC,PD,10,1,1,168,mouse,0.9223744292237442,0.755440414507772,0.005988023952095809,-0.1456529016676487
PRCC,PD,10,1,1,168,yeast,0.3835616438356164,0.031088082901554404,0.005988023952095809,-0.1456529016676487
PRCC,PD,10,1,1,168,fly,0.593607305936073,0.0849740932642487,0.005988023952095809,-0.1456529016676487
SSBP1,PD,10,1,1,168,mouse,0.9223744292237442,0.9475409836065574,0.005988023952095809,-0.1456529016676487
SSBP1,PD,10,1,1,168,yeast,0.3835616438356164,0.10491803278688525,0.005988023952095809,-0.1456529016676487
SSBP1,PD,10,1,1,168,fly,0.593607305936073,0.35081967213114756,0.005988023952095809,-0.1456529016676487
HSPD1,PD,10,2,6,168,mouse,0.9223744292237442,0.978965819456617,0.011976047904191617,-0.04918065406902951
HSPD1,PD,10,2,6,168,yeast,0.3835616438356164,0.5197195442594216,0.011976047904191617,-0.04918065406902951
HSPD1,PD,10,2,6,168,fly,0.593607305936073,0.7230499561787905,0.011976047904191617,-0.04918065406902951
MDH1,PD,10,1,2,168,mouse,0.9223744292237442,0.9542936288088643,0.005988023952095809,-0.1456529016676487
MDH1,PD,10,1,2,168,yeast,0.3835616438356164,0.07257617728531855,0.005988023952095809,-0.1456529016676487
MDH1,PD,10,1,2,168,fly,0.593607305936073,0.5997229916897507,0.005988023952095809,-0.1456529016676487
TERF2,PD,10,1,2,168,mouse,0.9223744292237442,0.7421100090171325,0.005988023952095809,-0.1456529016676487
TERF2,PD,10,1,2,168,yeast,0.3835616438356164,0.029486023444544637,0.005988023952095809,-0.1456529016676487
TERF2,PD,10,1,2,168,fly,0.593607305936073,0.03128944995491434,0.005988023952095809,-0.1456529016676487
HSPA9,PD,10,52,100,168,mouse,0.9223744292237442,0.9827833572453372,0.31137724550898205,4.774431725861929
HSPA9,PD,10,52,100,168,yeast,0.3835616438356164,0.6233859397417504,0.31137724550898205,4.774431725861929
HSPA9,PD,10,52,100,168,fly,0.593607305936073,0.7474892395982783,0.31137724550898205,4.774431725861929
nsp1,PD,10,1,1,168,mouse,0.9223744292237442,0.0,0.005988023952095809,-0.1456529016676487
nsp1,PD,10,1,1,168,yeast,0.3835616438356164,0.0,0.005988023952095809,-0.1456529016676487
nsp1,PD,10,1,1,168,fly,0.593607305936073,0.0,0.005988023952095809,-0.1456529016676487
PSAT1,PD,10,1,1,168,mouse,0.9223744292237442,0.9423328964613368,0.005988023952095809,-0.1456529016676487
PSAT1,PD,10,1,1,168,yeast,0.3835616438356164,0.3617300131061599,0.005988023952095809,-0.1456529016676487
PSAT1,PD,10,1,1,168,fly,0.593607305936073,0.6094364351245085,0.005988023952095809,-0.1456529016676487
ENO1,PD,10,4,6,168,mouse,0.9223744292237442,0.9619686800894854,0.023952095808383235,0.1437638411282088
ENO1,PD,10,4,6,168,yeast,0.3835616438356164,0.6342281879194631,0.023952095808383235,0.1437638411282088
ENO1,PD,10,4,6,168,fly,0.593607305936073,0.7170022371364653,0.023952095808383235,0.1437638411282088
HNRNPL,PD,10,1,2,168,mouse,0.9223744292237442,0.9627618308766486,0.005988023952095809,-0.1456529016676487
HNRNPL,PD,10,1,2,168,yeast,0.3835616438356164,0.03134212567882079,0.005988023952095809,-0.1456529016676487
HNRNPL,PD,10,1,2,168,fly,0.593607305936073,0.24282389449185415,0.005988023952095809,-0.1456529016676487
CCNB1,PD,10,1,1,168,mouse,0.9223744292237442,0.8409854423292273,0.005988023952095809,-0.1456529016676487
CCNB1,PD,10,1,1,168,yeast,0.3835616438356164,0.21724524076147816,0.005988023952095809,-0.1456529016676487
CCNB1,PD,10,1,1,168,fly,0.593607305936073,0.2810750279955207,0.005988023952095809,-0.1456529016676487
SMAD4,PD,10,1,3,168,mouse,0.9223744292237442,0.9378624689312345,0.005988023952095809,-0.1456529016676487
SMAD4,PD,10,1,3,168,yeast,0.3835616438356164,0.02932891466445733,0.005988023952095809,-0.1456529016676487
SMAD4,PD,10,1,3,168,fly,0.593607305936073,0.2982601491300746,0.005988023952095809,-0.1456529016676487
SOD1,PD,10,46,72,168,mouse,0.9223744292237442,0.8354838709677419,0.2754491017964072,4.195598240270214
SOD1,PD,10,46,72,168,yeast,0.3835616438356164,0.5387096774193548,0.2754491017964072,4.195598240270214
SOD1,PD,10,46,72,168,fly,0.593607305936073,0.6,0.2754491017964072,4.195598240270214
TTC25,PD,10,1,1,168,mouse,0.9223744292237442,0.0,0.005988023952095809,-0.1456529016676487
TTC25,PD,10,1,1,168,yeast,0.3835616438356164,0.0,0.005988023952095809,-0.1456529016676487
TTC25,PD,10,1,1,168,fly,0.593607305936073,0.0,0.005988023952095809,-0.1456529016676487
COPS5,PD,10,1,3,168,mouse,0.9223744292237442,0.9971469329529244,0.005988023952095809,-0.1456529016676487
COPS5,PD,10,1,3,168,yeast,0.3835616438356164,0.2296718972895863,0.005988023952095809,-0.1456529016676487
COPS5,PD,10,1,3,168,fly,0.593607305936073,0.7589158345221113,0.005988023952095809,-0.1456529016676487
UBB,PD,10,1,1,168,mouse,0.9223744292237442,0.9912280701754386,0.005988023952095809,-0.1456529016676487
UBB,PD,10,1,1,168,yeast,0.3835616438356164,0.9583333333333334,0.005988023952095809,-0.1456529016676487
UBB,PD,10,1,1,168,fly,0.593607305936073,0.9956140350877193,0.005988023952095809,-0.1456529016676487
TERF2IP,PD,10,1,2,168,mouse,0.9223744292237442,0.7892156862745098,0.005988023952095809,-0.1456529016676487
TERF2IP,PD,10,1,2,168,yeast,0.3835616438356164,0.03676470588235294,0.005988023952095809,-0.1456529016676487
TERF2IP,PD,10,1,2,168,fly,0.593607305936073,0.03958333333333333,0.005988023952095809,-0.1456529016676487
SLAIN1,PD,10,1,1,168,mouse,0.9223744292237442,0.6568093385214008,0.005988023952095809,-0.1456529016676487
SLAIN1,PD,10,1,1,168,yeast,0.3835616438356164,0.02396887159533074,0.005988023952095809,-0.1456529016676487
SLAIN1,PD,10,1,1,168,fly,0.593607305936073,0.029105058365758753,0.005988023952095809,-0.1456529016676487
PDIA3,PD,10,1,3,168,mouse,0.9223744292237442,0.890462700661001,0.005988023952095809,-0.1456529016676487
PDIA3,PD,10,1,3,168,yeast,0.3835616438356164,0.17847025495750707,0.005988023952095809,-0.1456529016676487
PDIA3,PD,10,1,3,168,fly,0.593607305936073,0.4145420207743154,0.005988023952095809,-0.1456529016676487
SHPRH,PD,10,1,1,168,mouse,0.9223744292237442,0.8436788154897494,0.005988023952095809,-0.1456529016676487
SHPRH,PD,10,1,1,168,yeast,0.3835616438356164,0.02989749430523918,0.005988023952095809,-0.1456529016676487
SHPRH,PD,10,1,1,168,fly,0.593607305936073,0.11873576309794989,0.005988023952095809,-0.1456529016676487
CAMKK2,PD,10,1,1,168,mouse,0.9223744292237442,0.8248962655601659,0.005988023952095809,-0.1456529016676487
CAMKK2,PD,10,1,1,168,yeast,0.3835616438356164,0.14854771784232365,0.005988023952095809,-0.1456529016676487
CAMKK2,PD,10,1,1,168,fly,0.593607305936073,0.35435684647302906,0.005988023952095809,-0.1456529016676487
MAVS,PD,10,2,5,168,mouse,0.9223744292237442,0.3441258094357077,0.011976047904191617,-0.04918065406902951
MAVS,PD,10,2,5,168,yeast,0.3835616438356164,0.02849213691026827,0.011976047904191617,-0.04918065406902951
MAVS,PD,10,2,5,168,fly,0.593607305936073,0.03672525439407956,0.011976047904191617,-0.04918065406902951
USP1,PD,10,1,2,168,mouse,0.9223744292237442,0.8592777085927771,0.005988023952095809,-0.1456529016676487
USP1,PD,10,1,2,168,yeast,0.3835616438356164,0.04794520547945205,0.005988023952095809,-0.1456529016676487
USP1,PD,10,1,2,168,fly,0.593607305936073,0.054420921544209216,0.005988023952095809,-0.1456529016676487
DNAJB12,PD,10,1,2,168,mouse,0.9223744292237442,0.8556338028169014,0.005988023952095809,-0.1456529016676487
DNAJB12,PD,10,1,2,168,yeast,0.3835616438356164,0.10352112676056338,0.005988023952095809,-0.1456529016676487
DNAJB12,PD,10,1,2,168,fly,0.593607305936073,0.34624413145539906,0.005988023952095809,-0.1456529016676487
PRDX2,PD,10,1,1,168,mouse,0.9223744292237442,0.9508599508599509,0.005988023952095809,-0.1456529016676487
PRDX2,PD,10,1,1,168,yeast,0.3835616438356164,0.6584766584766585,0.005988023952095809,-0.1456529016676487
PRDX2,PD,10,1,1,168,fly,0.593607305936073,0.7051597051597052,0.005988023952095809,-0.1456529016676487
GAPDH,PD,10,1,5,168,mouse,0.9223744292237442,0.9377713458755427,0.005988023952095809,-0.1456529016676487
GAPDH,PD,10,1,5,168,yeast,0.3835616438356164,0.658465991316932,0.005988023952095809,-0.1456529016676487
GAPDH,PD,10,1,5,168,fly,0.593607305936073,0.7655571635311144,0.005988023952095809,-0.1456529016676487
HINT1,PD,10,1,1,168,mouse,0.9223744292237442,0.9613899613899614,0.005988023952095809,-0.1456529016676487
HINT1,PD,10,1,1,168,yeast,0.3835616438356164,0.23204633204633204,0.005988023952095809,-0.1456529016676487
HINT1,PD,10,1,1,168,fly,0.593607305936073,0.7258687258687259,0.005988023952095809,-0.1456529016676487
PABPC4,PD,10,1,3,168,mouse,0.9223744292237442,0.9812734082397003,0.005988023952095809,-0.1456529016676487
PABPC4,PD,10,1,3,168,yeast,0.3835616438356164,0.36629213483146067,0.005988023952095809,-0.1456529016676487
PABPC4,PD,10,1,3,168,fly,0.593607305936073,0.5363295880149813,0.005988023952095809,-0.1456529016676487
CCS,PD,10,1,1,168,mouse,0.9223744292237442,0.8812949640287769,0.005988023952095809,-0.1456529016676487
CCS,PD,10,1,1,168,yeast,0.3835616438356164,0.21223021582733814,0.005988023952095809,-0.1456529016676487
CCS,PD,10,1,1,168,fly,0.593607305936073,0.4118705035971223,0.005988023952095809,-0.1456529016676487
NEDD8,PD,10,1,3,168,mouse,0.9223744292237442,0.9811320754716981,0.005988023952095809,-0.1456529016676487
NEDD8,PD,10,1,3,168,yeast,0.3835616438356164,0.5836477987421383,0.005988023952095809,-0.1456529016676487
NEDD8,PD,10,1,3,168,fly,0.593607305936073,0.9056603773584906,0.005988023952095809,-0.1456529016676487
PFN1,PD,10,1,2,168,mouse,0.9223744292237442,0.851063829787234,0.005988023952095809,-0.1456529016676487
PFN1,PD,10,1,2,168,yeast,0.3835616438356164,0.1276595744680851,0.005988023952095809,-0.1456529016676487
PFN1,PD,10,1,2,168,fly,0.593607305936073,0.08784194528875379,0.005988023952095809,-0.1456529016676487
ABAT,PD,10,1,1,168,mouse,0.9223744292237442,0.9027777777777778,0.005988023952095809,-0.1456529016676487
ABAT,PD,10,1,1,168,yeast,0.3835616438356164,0.3592592592592593,0.005988023952095809,-0.1456529016676487
ABAT,PD,10,1,1,168,fly,0.593607305936073,0.5101851851851852,0.005988023952095809,-0.1456529016676487
HSPE1,PD,10,1,2,168,mouse,0.9223744292237442,0.96,0.005988023952095809,-0.1456529016676487
HSPE1,PD,10,1,2,168,yeast,0.3835616438356164,0.41,0.005988023952095809,-0.1456529016676487
HSPE1,PD,10,1,2,168,fly,0.593607305936073,0.535,0.005988023952095809,-0.1456529016676487
EIF4E,PD,10,1,1,168,mouse,0.9223744292237442,0.873046875,0.005988023952095809,-0.1456529016676487
EIF4E,PD,10,1,1,168,yeast,0.3835616438356164,0.25,0.005988023952095809,-0.1456529016676487
EIF4E,PD,10,1,1,168,fly,0.593607305936073,0.412109375,0.005988023952095809,-0.1456529016676487
IGHG4,PD,10,1,1,168,mouse,0.9223744292237442,0.6670761670761671,0.005988023952095809,-0.1456529016676487
IGHG4,PD,10,1,1,168,yeast,0.3835616438356164,0.0355036855036855,0.005988023952095809,-0.1456529016676487
IGHG4,PD,10,1,1,168,fly,0.593607305936073,0.04914004914004914,0.005988023952095809,-0.1456529016676487
ALDH1B1,PD,10,1,1,168,mouse,0.9223744292237442,0.9338303821062441,0.005988023952095809,-0.1456529016676487
ALDH1B1,PD,10,1,1,168,yeast,0.3835616438356164,0.46971109040074555,0.005988023952095809,-0.1456529016676487
ALDH1B1,PD,10,1,1,168,fly,0.593607305936073,0.6756756756756757,0.005988023952095809,-0.1456529016676487
LAMP2,PD,10,1,3,168,mouse,0.9223744292237442,0.5300429184549357,0.005988023952095809,-0.1456529016676487
LAMP2,PD,10,1,3,168,yeast,0.3835616438356164,0.033905579399141635,0.005988023952095809,-0.1456529016676487
LAMP2,PD,10,1,3,168,fly,0.593607305936073,0.06566523605150215,0.005988023952095809,-0.1456529016676487
KRT31,PD,10,1,1,168,mouse,0.9223744292237442,0.8691476590636255,0.005988023952095809,-0.1456529016676487
KRT31,PD,10,1,1,168,yeast,0.3835616438356164,0.04345738295318127,0.005988023952095809,-0.1456529016676487
KRT31,PD,10,1,1,168,fly,0.593607305936073,0.11656662665066025,0.005988023952095809,-0.1456529016676487
ALDH1A2,PD,10,1,1,168,mouse,0.9223744292237442,0.9794584500466853,0.005988023952095809,-0.1456529016676487
ALDH1A2,PD,10,1,1,168,yeast,0.3835616438356164,0.4556489262371615,0.005988023952095809,-0.1456529016676487
ALDH1A2,PD,10,1,1,168,fly,0.593607305936073,0.6498599439775911,0.005988023952095809,-0.1456529016676487
ALDH1A1,PD,10,1,1,168,mouse,0.9223744292237442,0.894990366088632,0.005988023952095809,-0.1456529016676487
ALDH1A1,PD,10,1,1,168,yeast,0.3835616438356164,0.45472061657032753,0.005988023952095809,-0.1456529016676487
ALDH1A1,PD,10,1,1,168,fly,0.593607305936073,0.6579961464354528,0.005988023952095809,-0.1456529016676487
BCL2L13,PD,10,1,1,168,mouse,0.9223744292237442,0.558648111332008,0.005988023952095809,-0.1456529016676487
BCL2L13,PD,10,1,1,168,yeast,0.3835616438356164,0.029125248508946322,0.005988023952095809,-0.1456529016676487
BCL2L13,PD,10,1,1,168,fly,0.593607305936073,0.03479125248508946,0.005988023952095809,-0.1456529016676487
PRDX5,PD,10,3,3,168,mouse,0.9223744292237442,0.6978922716627635,0.017964071856287425,0.04729159352958962
PRDX5,PD,10,3,3,168,yeast,0.3835616438356164,0.14426229508196722,0.017964071856287425,0.04729159352958962
PRDX5,PD,10,3,3,168,fly,0.593607305936073,0.4613583138173302,0.017964071856287425,0.04729159352958962
TIMM44,PD,10,1,1,168,mouse,0.9223744292237442,0.9141630901287554,0.005988023952095809,-0.1456529016676487
TIMM44,PD,10,1,1,168,yeast,0.3835616438356164,0.14163090128755365,0.005988023952095809,-0.1456529016676487
TIMM44,PD,10,1,1,168,fly,0.593607305936073,0.47854077253218885,0.005988023952095809,-0.1456529016676487
LDHAL6A,PD,10,1,1,168,mouse,0.9223744292237442,0.7840236686390533,0.005988023952095809,-0.1456529016676487
LDHAL6A,PD,10,1,1,168,yeast,0.3835616438356164,0.09630177514792898,0.005988023952095809,-0.1456529016676487
LDHAL6A,PD,10,1,1,168,fly,0.593607305936073,0.5798816568047337,0.005988023952095809,-0.1456529016676487
SERPINA1,PD,10,1,2,168,mouse,0.9223744292237442,0.6317016317016317,0.005988023952095809,-0.1456529016676487
SERPINA1,PD,10,1,2,168,yeast,0.3835616438356164,0.03181818181818182,0.005988023952095809,-0.1456529016676487
SERPINA1,PD,10,1,2,168,fly,0.593607305936073,0.20046620046620048,0.005988023952095809,-0.1456529016676487
HSCB,PD,10,2,4,168,mouse,0.9223744292237442,0.7052845528455285,0.011976047904191617,-0.04918065406902951
HSCB,PD,10,2,4,168,yeast,0.3835616438356164,0.1339430894308943,0.011976047904191617,-0.04918065406902951
HSCB,PD,10,2,4,168,fly,0.593607305936073,0.23780487804878048,0.011976047904191617,-0.04918065406902951
MVD,PD,10,1,1,168,mouse,0.9223744292237442,0.8115942028985508,0.005988023952095809,-0.1456529016676487
MVD,PD,10,1,1,168,yeast,0.3835616438356164,0.3973429951690821,0.005988023952095809,-0.1456529016676487
MVD,PD,10,1,1,168,fly,0.593607305936073,0.4178743961352657,0.005988023952095809,-0.1456529016676487
ENO2,PD,10,6,8,168,mouse,0.9223744292237442,0.9899103139013453,0.03592814371257485,0.3367083363254471
ENO2,PD,10,6,8,168,yeast,0.3835616438356164,0.6289237668161435,0.03592814371257485,0.3367083363254471
ENO2,PD,10,6,8,168,fly,0.593607305936073,0.7141255605381166,0.03592814371257485,0.3367083363254471
nsp8,PD,10,1,1,168,mouse,0.9223744292237442,0.0,0.005988023952095809,-0.1456529016676487
nsp8,PD,10,1,1,168,yeast,0.3835616438356164,0.0,0.005988023952095809,-0.1456529016676487
nsp8,PD,10,1,1,168,fly,0.593607305936073,0.0,0.005988023952095809,-0.1456529016676487
CRK,PD,10,1,2,168,mouse,0.9223744292237442,1.0,0.005988023952095809,-0.1456529016676487
CRK,PD,10,1,2,168,yeast,0.3835616438356164,0.0777059773828756,0.005988023952095809,-0.1456529016676487
CRK,PD,10,1,2,168,fly,0.593607305936073,0.3974151857835218,0.005988023952095809,-0.1456529016676487
TP53INP1,PD,10,1,1,168,mouse,0.9223744292237442,0.8293172690763052,0.005988023952095809,-0.1456529016676487
TP53INP1,PD,10,1,1,168,yeast,0.3835616438356164,0.05562248995983936,0.005988023952095809,-0.1456529016676487
TP53INP1,PD,10,1,1,168,fly,0.593607305936073,0.14457831325301204,0.005988023952095809,-0.1456529016676487
BCL6,PD,10,1,1,168,mouse,0.9223744292237442,0.9363449691991786,0.005988023952095809,-0.1456529016676487
BCL6,PD,10,1,1,168,yeast,0.3835616438356164,0.07186858316221766,0.005988023952095809,-0.1456529016676487
BCL6,PD,10,1,1,168,fly,0.593607305936073,0.10677618069815195,0.005988023952095809,-0.1456529016676487
APPBP2,PD,10,1,1,168,mouse,0.9223744292237442,0.995857497928749,0.005988023952095809,-0.1456529016676487
APPBP2,PD,10,1,1,168,yeast,0.3835616438356164,0.024523612261806133,0.005988023952095809,-0.1456529016676487
APPBP2,PD,10,1,1,168,fly,0.593607305936073,0.34299917149958575,0.005988023952095809,-0.1456529016676487
GRPEL1,PD,10,1,1,168,mouse,0.9223744292237442,0.906392694063927,0.005988023952095809,-0.1456529016676487
GRPEL1,PD,10,1,1,168,yeast,0.3835616438356164,0.2579908675799087,0.005988023952095809,-0.1456529016676487
GRPEL1,PD,10,1,1,168,fly,0.593607305936073,0.4041095890410959,0.005988023952095809,-0.1456529016676487
BASP1,PD,10,1,1,168,mouse,0.9223744292237442,0.22323759791122716,0.005988023952095809,-0.1456529016676487
BASP1,PD,10,1,1,168,yeast,0.3835616438356164,0.08746736292428199,0.005988023952095809,-0.1456529016676487
BASP1,PD,10,1,1,168,fly,0.593607305936073,0.0783289817232376,0.005988023952095809,-0.1456529016676487
FSCN1,PD,10,1,1,168,mouse,0.9223744292237442,0.9717898832684825,0.005988023952095809,-0.1456529016676487
FSCN1,PD,10,1,1,168,yeast,0.3835616438356164,0.029182879377431907,0.005988023952095809,-0.1456529016676487
FSCN1,PD,10,1,1,168,fly,0.593607305936073,0.3560311284046693,0.005988023952095809,-0.1456529016676487
GSTP1,PD,10,15,16,168,mouse,0.9223744292237442,0.8863109048723898,0.08982035928143713,1.2049585647130197
GSTP1,PD,10,15,16,168,yeast,0.3835616438356164,0.06612529002320186,0.08982035928143713,1.2049585647130197
GSTP1,PD,10,15,16,168,fly,0.593607305936073,0.14663573085846868,0.08982035928143713,1.2049585647130197
NME1,PD,10,1,1,168,mouse,0.9223744292237442,0.9495268138801262,0.005988023952095809,-0.1456529016676487
NME1,PD,10,1,1,168,yeast,0.3835616438356164,0.6246056782334385,0.005988023952095809,-0.1456529016676487
NME1,PD,10,1,1,168,fly,0.593607305936073,0.7854889589905363,0.005988023952095809,-0.1456529016676487
PEBP1,PD,10,1,2,168,mouse,0.9223744292237442,0.8779220779220779,0.005988023952095809,-0.1456529016676487
PEBP1,PD,10,1,2,168,yeast,0.3835616438356164,0.16207792207792207,0.005988023952095809,-0.1456529016676487
PEBP1,PD,10,1,2,168,fly,0.593607305936073,0.509090909090909,0.005988023952095809,-0.1456529016676487
WDR82,PD,10,1,1,168,mouse,0.9223744292237442,1.0,0.005988023952095809,-0.1456529016676487
WDR82,PD,10,1,1,168,yeast,0.3835616438356164,0.2676923076923077,0.005988023952095809,-0.1456529016676487
WDR82,PD,10,1,1,168,fly,0.593607305936073,0.7523076923076923,0.005988023952095809,-0.1456529016676487
SOD2,PD,10,9,9,168,mouse,0.9223744292237442,0.9092872570194385,0.05389221556886228,0.6261250791213046
SOD2,PD,10,9,9,168,yeast,0.3835616438356164,0.4060475161987041,0.05389221556886228,0.6261250791213046
SOD2,PD,10,9,9,168,fly,0.593607305936073,0.5961123110151187,0.05389221556886228,0.6261250791213046
MAPK8,PD,10,1,3,168,mouse,0.9223744292237442,0.9921787709497206,0.005988023952095809,-0.1456529016676487
MAPK8,PD,10,1,3,168,yeast,0.3835616438356164,0.28938547486033517,0.005988023952095809,-0.1456529016676487
